INFO 2026-07-13 14:15:13,743 User: None(ID:4) | GET http://127.0.0.1:8000/appointment/ | Status: 200 | Time: 0.03s
INFO 2026-07-13 14:32:21,165 User: komiljonooov.d@gmail.com(ID:4) | GET http://127.0.0.1:8000/admin/ | Status: 200 | Time: 0.01s
INFO 2026-07-13 14:32:21,670 User: komiljonooov.d@gmail.com(ID:4) | GET http://127.0.0.1:8000/admin/ | Status: 200 | Time: 0.01s
INFO 2026-07-13 14:32:21,807 User: komiljonooov.d@gmail.com(ID:4) | GET http://127.0.0.1:8000/admin/ | Status: 200 | Time: 0.01s
INFO 2026-07-13 14:32:21,950 User: komiljonooov.d@gmail.com(ID:4) | GET http://127.0.0.1:8000/admin/ | Status: 200 | Time: 0.01s
INFO 2026-07-13 14:32:22,098 User: komiljonooov.d@gmail.com(ID:4) | GET http://127.0.0.1:8000/admin/ | Status: 200 | Time: 0.01s
INFO 2026-07-13 14:32:22,254 User: komiljonooov.d@gmail.com(ID:4) | GET http://127.0.0.1:8000/admin/ | Status: 200 | Time: 0.01s
INFO 2026-07-13 14:32:22,399 User: komiljonooov.d@gmail.com(ID:4) | GET http://127.0.0.1:8000/admin/ | Status: 200 | Time: 0.01s
INFO 2026-07-13 14:32:22,549 User: komiljonooov.d@gmail.com(ID:4) | GET http://127.0.0.1:8000/admin/ | Status: 200 | Time: 0.01s
INFO 2026-07-13 14:32:22,712 User: komiljonooov.d@gmail.com(ID:4) | GET http://127.0.0.1:8000/admin/ | Status: 200 | Time: 0.01s
INFO 2026-07-13 14:32:22,833 User: komiljonooov.d@gmail.com(ID:4) | GET http://127.0.0.1:8000/admin/ | Status: 200 | Time: 0.01s
INFO 2026-07-13 14:32:22,968 User: komiljonooov.d@gmail.com(ID:4) | GET http://127.0.0.1:8000/admin/ | Status: 200 | Time: 0.01s
INFO 2026-07-13 14:32:23,125 User: komiljonooov.d@gmail.com(ID:4) | GET http://127.0.0.1:8000/admin/ | Status: 200 | Time: 0.01s
INFO 2026-07-13 14:39:02,382 User: komiljonooov.d@gmail.com(ID:4) | GET http://127.0.0.1:8000/admin/ | Status: 200 | Time: 0.01s
INFO 2026-07-13 14:40:00,306 User: komiljonooov.d@gmail.com(ID:4) | GET http://127.0.0.1:8000/admin/clinicapp/appointment/ | Status: 200 | Time: 0.20s
INFO 2026-07-13 14:40:00,371 User: komiljonooov.d@gmail.com(ID:4) | GET http://127.0.0.1:8000/admin/jsi18n/ | Status: 200 | Time: 0.05s
INFO 2026-07-13 14:40:01,380 User: komiljonooov.d@gmail.com(ID:4) | GET http://127.0.0.1:8000/admin/clinicapp/appointment/11/change/ | Status: 200 | Time: 0.15s
INFO 2026-07-13 14:40:01,394 User: komiljonooov.d@gmail.com(ID:4) | GET http://127.0.0.1:8000/admin/jsi18n/ | Status: 200 | Time: 0.00s
INFO 2026-07-13 14:40:06,581 User: komiljonooov.d@gmail.com(ID:4) | PUT http://127.0.0.1:8000/appointment/11 | Status: 400 | Time: 0.01s
INFO 2026-07-13 14:40:17,758 User: komiljonooov.d@gmail.com(ID:4) | PUT http://127.0.0.1:8000/appointment/11 | Status: 400 | Time: 0.01s
INFO 2026-07-13 14:40:24,819 User: komiljonooov.d@gmail.com(ID:4) | PUT http://127.0.0.1:8000/appointment/11 | Status: 400 | Time: 0.01s
INFO 2026-07-13 14:40:52,485 User: komiljonooov.d@gmail.com(ID:4) | GET http://127.0.0.1:8000/swagger/ | Status: 200 | Time: 0.01s
INFO 2026-07-13 14:40:52,640 User: komiljonooov.d@gmail.com(ID:4) | GET http://127.0.0.1:8000/swagger/?format=openapi | Status: 200 | Time: 0.03s
INFO 2026-07-13 14:45:54,818 User: komiljonooov.d@gmail.com(ID:4) | GET http://127.0.0.1:8000/billing/ | Status: 200 | Time: 0.01s
INFO 2026-07-13 14:46:05,739 User: komiljonooov.d@gmail.com(ID:4) | GET http://127.0.0.1:8000/appointment/ | Status: 200 | Time: 0.01s
INFO 2026-07-13 14:46:10,987 User: komiljonooov.d@gmail.com(ID:4) | GET http://127.0.0.1:8000/appointment/ | Status: 200 | Time: 0.00s
INFO 2026-07-13 14:46:11,513 User: komiljonooov.d@gmail.com(ID:4) | GET http://127.0.0.1:8000/appointment/ | Status: 200 | Time: 0.00s
INFO 2026-07-13 14:46:11,663 User: komiljonooov.d@gmail.com(ID:4) | GET http://127.0.0.1:8000/appointment/ | Status: 200 | Time: 0.00s
INFO 2026-07-13 14:46:11,796 User: komiljonooov.d@gmail.com(ID:4) | GET http://127.0.0.1:8000/appointment/ | Status: 200 | Time: 0.00s
INFO 2026-07-13 14:46:31,011 User: komiljonooov.d@gmail.com(ID:4) | GET http://127.0.0.1:8000/appointment/ | Status: 200 | Time: 0.00s
INFO 2026-07-13 14:46:39,079 User: komiljonooov.d@gmail.com(ID:4) | GET http://127.0.0.1:8000/appointment/ | Status: 200 | Time: 0.00s
INFO 2026-07-13 14:46:56,132 User: Anonymous | GET http://127.0.0.1:8000/patient/ | Status: 200 | Time: 0.55s
INFO 2026-07-13 14:47:37,946 User: Anonymous | GET http://127.0.0.1:8000/patient/ | Status: 200 | Time: 0.55s
INFO 2026-07-13 15:08:04,779 User: komiljonooov.d@gmail.com(ID:4) | GET http://127.0.0.1:8000/admin/clinicapp/medicalrecord/ | Status: 200 | Time: 0.16s
INFO 2026-07-13 15:08:04,806 User: komiljonooov.d@gmail.com(ID:4) | GET http://127.0.0.1:8000/admin/jsi18n/ | Status: 200 | Time: 0.01s
INFO 2026-07-13 15:08:07,300 User: komiljonooov.d@gmail.com(ID:4) | GET http://127.0.0.1:8000/admin/clinicapp/medicalrecord/add/ | Status: 200 | Time: 0.07s
INFO 2026-07-13 15:08:07,321 User: komiljonooov.d@gmail.com(ID:4) | GET http://127.0.0.1:8000/admin/jsi18n/ | Status: 200 | Time: 0.01s
INFO 2026-07-13 15:08:15,779 User: komiljonooov.d@gmail.com(ID:4) | POST http://127.0.0.1:8000/admin/clinicapp/medicalrecord/add/ | Status: 200 | Time: 0.15s
INFO 2026-07-13 15:08:15,797 User: komiljonooov.d@gmail.com(ID:4) | GET http://127.0.0.1:8000/admin/jsi18n/ | Status: 200 | Time: 0.01s
INFO 2026-07-13 15:08:19,371 User: komiljonooov.d@gmail.com(ID:4) | GET http://127.0.0.1:8000/admin/clinicapp/medicalrecord/ | Status: 200 | Time: 0.03s
INFO 2026-07-13 15:08:19,391 User: komiljonooov.d@gmail.com(ID:4) | GET http://127.0.0.1:8000/admin/jsi18n/ | Status: 200 | Time: 0.01s
INFO 2026-07-13 15:08:20,454 User: komiljonooov.d@gmail.com(ID:4) | GET http://127.0.0.1:8000/admin/clinicapp/medicalrecord/1/change/ | Status: 200 | Time: 0.03s
INFO 2026-07-13 15:08:20,468 User: komiljonooov.d@gmail.com(ID:4) | GET http://127.0.0.1:8000/admin/jsi18n/ | Status: 200 | Time: 0.01s
INFO 2026-07-13 15:08:26,138 User: komiljonooov.d@gmail.com(ID:4) | POST http://127.0.0.1:8000/admin/clinicapp/medicalrecord/1/change/ | Status: 302 | Time: 0.18s
INFO 2026-07-13 15:08:26,187 User: komiljonooov.d@gmail.com(ID:4) | GET http://127.0.0.1:8000/admin/clinicapp/medicalrecord/ | Status: 200 | Time: 0.04s
INFO 2026-07-13 15:08:26,209 User: komiljonooov.d@gmail.com(ID:4) | GET http://127.0.0.1:8000/admin/jsi18n/ | Status: 200 | Time: 0.01s
INFO 2026-07-13 15:10:21,892 User: komiljonooov.d@gmail.com(ID:4) | GET http://127.0.0.1:8000/admin/clinicapp/medicalrecord/ | Status: 200 | Time: 0.03s
INFO 2026-07-13 15:10:21,921 User: komiljonooov.d@gmail.com(ID:4) | GET http://127.0.0.1:8000/admin/jsi18n/ | Status: 200 | Time: 0.01s
INFO 2026-07-13 15:10:23,387 User: komiljonooov.d@gmail.com(ID:4) | GET http://127.0.0.1:8000/admin/clinicapp/medicalrecord/ | Status: 200 | Time: 0.03s
INFO 2026-07-13 15:10:23,404 User: komiljonooov.d@gmail.com(ID:4) | GET http://127.0.0.1:8000/admin/jsi18n/ | Status: 200 | Time: 0.01s
INFO 2026-07-13 15:10:55,745 User: komiljonooov.d@gmail.com(ID:4) | GET http://127.0.0.1:8000/admin/clinicapp/prescription/ | Status: 200 | Time: 0.04s
INFO 2026-07-13 15:10:55,765 User: komiljonooov.d@gmail.com(ID:4) | GET http://127.0.0.1:8000/admin/jsi18n/ | Status: 200 | Time: 0.01s
INFO 2026-07-13 15:10:57,660 User: komiljonooov.d@gmail.com(ID:4) | GET http://127.0.0.1:8000/admin/clinicapp/prescription/add/ | Status: 200 | Time: 0.04s
INFO 2026-07-13 15:10:57,676 User: komiljonooov.d@gmail.com(ID:4) | GET http://127.0.0.1:8000/admin/jsi18n/ | Status: 200 | Time: 0.01s
INFO 2026-07-13 15:10:59,673 User: komiljonooov.d@gmail.com(ID:4) | GET http://127.0.0.1:8000/admin/clinicapp/patient/ | Status: 200 | Time: 0.04s
INFO 2026-07-13 15:10:59,690 User: komiljonooov.d@gmail.com(ID:4) | GET http://127.0.0.1:8000/admin/jsi18n/ | Status: 200 | Time: 0.01s
INFO 2026-07-13 15:11:00,641 User: komiljonooov.d@gmail.com(ID:4) | GET http://127.0.0.1:8000/admin/clinicapp/medicalrecord/ | Status: 200 | Time: 0.03s
INFO 2026-07-13 15:11:00,656 User: komiljonooov.d@gmail.com(ID:4) | GET http://127.0.0.1:8000/admin/jsi18n/ | Status: 200 | Time: 0.01s
INFO 2026-07-13 15:11:01,357 User: komiljonooov.d@gmail.com(ID:4) | GET http://127.0.0.1:8000/admin/clinicapp/laboratory/ | Status: 200 | Time: 0.03s
INFO 2026-07-13 15:11:01,373 User: komiljonooov.d@gmail.com(ID:4) | GET http://127.0.0.1:8000/admin/jsi18n/ | Status: 200 | Time: 0.01s
INFO 2026-07-13 15:11:02,053 User: komiljonooov.d@gmail.com(ID:4) | GET http://127.0.0.1:8000/admin/clinicapp/laboratory/add/ | Status: 200 | Time: 0.03s
INFO 2026-07-13 15:11:02,069 User: komiljonooov.d@gmail.com(ID:4) | GET http://127.0.0.1:8000/admin/jsi18n/ | Status: 200 | Time: 0.01s
INFO 2026-07-13 15:11:10,693 User: komiljonooov.d@gmail.com(ID:4) | POST http://127.0.0.1:8000/admin/clinicapp/laboratory/add/ | Status: 200 | Time: 0.10s
INFO 2026-07-13 15:11:10,709 User: komiljonooov.d@gmail.com(ID:4) | GET http://127.0.0.1:8000/admin/jsi18n/ | Status: 200 | Time: 0.01s
INFO 2026-07-13 15:11:20,272 User: komiljonooov.d@gmail.com(ID:4) | POST http://127.0.0.1:8000/admin/clinicapp/laboratory/add/ | Status: 302 | Time: 0.10s
INFO 2026-07-13 15:11:20,309 User: komiljonooov.d@gmail.com(ID:4) | GET http://127.0.0.1:8000/admin/clinicapp/laboratory/ | Status: 200 | Time: 0.03s
INFO 2026-07-13 15:11:20,333 User: komiljonooov.d@gmail.com(ID:4) | GET http://127.0.0.1:8000/admin/jsi18n/ | Status: 200 | Time: 0.01s
INFO 2026-07-13 15:11:47,619 User: komiljonooov.d@gmail.com(ID:4) | GET http://127.0.0.1:8000/admin/clinicapp/doctor/ | Status: 200 | Time: 0.03s
INFO 2026-07-13 15:11:47,640 User: komiljonooov.d@gmail.com(ID:4) | GET http://127.0.0.1:8000/admin/jsi18n/ | Status: 200 | Time: 0.01s
INFO 2026-07-13 15:11:49,409 User: komiljonooov.d@gmail.com(ID:4) | GET http://127.0.0.1:8000/admin/clinicapp/billing/ | Status: 200 | Time: 0.04s
INFO 2026-07-13 15:11:49,529 User: komiljonooov.d@gmail.com(ID:4) | GET http://127.0.0.1:8000/admin/jsi18n/ | Status: 200 | Time: 0.01s
INFO 2026-07-13 15:11:51,058 User: komiljonooov.d@gmail.com(ID:4) | GET http://127.0.0.1:8000/admin/clinicapp/appointment/ | Status: 200 | Time: 0.03s
INFO 2026-07-13 15:11:51,077 User: komiljonooov.d@gmail.com(ID:4) | GET http://127.0.0.1:8000/admin/jsi18n/ | Status: 200 | Time: 0.01s
INFO 2026-07-13 15:11:51,480 User: komiljonooov.d@gmail.com(ID:4) | GET http://127.0.0.1:8000/admin/clinicapp/billing/ | Status: 200 | Time: 0.02s
INFO 2026-07-13 15:11:51,495 User: komiljonooov.d@gmail.com(ID:4) | GET http://127.0.0.1:8000/admin/jsi18n/ | Status: 200 | Time: 0.00s
INFO 2026-07-13 15:11:53,234 User: komiljonooov.d@gmail.com(ID:4) | GET http://127.0.0.1:8000/admin/clinicapp/billing/ | Status: 200 | Time: 0.03s
INFO 2026-07-13 15:11:53,253 User: komiljonooov.d@gmail.com(ID:4) | GET http://127.0.0.1:8000/admin/jsi18n/ | Status: 200 | Time: 0.01s
INFO 2026-07-13 15:12:03,566 User: komiljonooov.d@gmail.com(ID:4) | GET http://127.0.0.1:8000/swagger/ | Status: 200 | Time: 0.01s
INFO 2026-07-13 15:12:03,695 User: komiljonooov.d@gmail.com(ID:4) | GET http://127.0.0.1:8000/swagger/?format=openapi | Status: 200 | Time: 0.05s
INFO 2026-07-13 15:12:04,819 User: komiljonooov.d@gmail.com(ID:4) | GET http://127.0.0.1:8000/swagger/ | Status: 200 | Time: 0.01s
INFO 2026-07-13 15:12:04,978 User: komiljonooov.d@gmail.com(ID:4) | GET http://127.0.0.1:8000/swagger/?format=openapi | Status: 200 | Time: 0.12s
INFO 2026-07-13 15:17:16,182 User: komiljonooov.d@gmail.com(ID:4) | GET http://127.0.0.1:8000/patient/ | Status: 200 | Time: 0.05s
INFO 2026-07-13 15:17:18,686 User: komiljonooov.d@gmail.com(ID:4) | GET http://127.0.0.1:8000/swagger/ | Status: 200 | Time: 0.03s
INFO 2026-07-13 15:17:18,806 User: komiljonooov.d@gmail.com(ID:4) | GET http://127.0.0.1:8000/swagger/?format=openapi | Status: 200 | Time: 0.04s
INFO 2026-07-13 15:17:30,683 User: komiljonooov.d@gmail.com(ID:4) | GET http://127.0.0.1:8000/patient/ | Status: 200 | Time: 0.00s
INFO 2026-07-13 15:19:07,111 User: komiljonooov.d@gmail.com(ID:4) | GET http://127.0.0.1:8000/patient/?search=ko | Status: 200 | Time: 0.04s
INFO 2026-07-13 15:19:13,201 User: komiljonooov.d@gmail.com(ID:4) | GET http://127.0.0.1:8000/patient/?search=komil | Status: 200 | Time: 0.01s
INFO 2026-07-13 15:25:35,021 User: komiljonooov.d@gmail.com(ID:4) | GET http://127.0.0.1:8000/swagger/ | Status: 200 | Time: 0.04s
INFO 2026-07-13 15:25:35,135 User: komiljonooov.d@gmail.com(ID:4) | GET http://127.0.0.1:8000/swagger/?format=openapi | Status: 200 | Time: 0.04s
INFO 2026-07-13 15:25:49,984 User: komiljonooov.d@gmail.com(ID:4) | GET http://127.0.0.1:8000/patient/?search=kom | Status: 200 | Time: 0.01s
INFO 2026-07-13 15:26:05,766 User: komiljonooov.d@gmail.com(ID:4) | GET http://127.0.0.1:8000/patient/?search=z | Status: 200 | Time: 0.00s
INFO 2026-07-13 15:27:29,246 User: komiljonooov.d@gmail.com(ID:4) | GET http://127.0.0.1:8000/swagger/ | Status: 200 | Time: 0.03s
INFO 2026-07-13 15:27:29,788 User: komiljonooov.d@gmail.com(ID:4) | GET http://127.0.0.1:8000/swagger/?format=openapi | Status: 200 | Time: 0.04s
INFO 2026-07-13 15:27:36,014 User: komiljonooov.d@gmail.com(ID:4) | GET http://127.0.0.1:8000/patient/?search=kom | Status: 200 | Time: 0.03s
INFO 2026-07-13 15:28:57,053 User: komiljonooov.d@gmail.com(ID:4) | GET http://127.0.0.1:8000/patient/ | Status: 200 | Time: 0.28s
INFO 2026-07-13 15:28:57,513 User: komiljonooov.d@gmail.com(ID:4) | GET http://127.0.0.1:8000/favicon.ico | Status: 404 | Time: 0.02s
INFO 2026-07-13 15:29:04,120 User: komiljonooov.d@gmail.com(ID:4) | GET http://127.0.0.1:8000/patient/?search=kom | Status: 200 | Time: 0.01s
INFO 2026-07-13 15:33:50,764 User: komiljonooov.d@gmail.com(ID:4) | GET http://127.0.0.1:8000/patient/?search=kom | Status: 200 | Time: 0.06s
INFO 2026-07-13 15:33:56,444 User: komiljonooov.d@gmail.com(ID:4) | GET http://127.0.0.1:8000/patient/?search=kom | Status: 200 | Time: 0.00s
INFO 2026-07-13 15:33:57,273 User: komiljonooov.d@gmail.com(ID:4) | GET http://127.0.0.1:8000/patient/?search=kom | Status: 200 | Time: 0.01s
INFO 2026-07-13 15:33:57,978 User: komiljonooov.d@gmail.com(ID:4) | GET http://127.0.0.1:8000/patient/?search=kom | Status: 200 | Time: 0.00s
INFO 2026-07-13 15:33:58,498 User: komiljonooov.d@gmail.com(ID:4) | GET http://127.0.0.1:8000/patient/?search=kom | Status: 200 | Time: 0.00s
INFO 2026-07-13 15:34:15,084 User: komiljonooov.d@gmail.com(ID:4) | GET http://127.0.0.1:8000/patient/?search=kom | Status: 200 | Time: 0.04s
INFO 2026-07-13 15:34:48,973 User: komiljonooov.d@gmail.com(ID:4) | GET http://127.0.0.1:8000/patient/?search=kom | Status: 200 | Time: 0.07s
INFO 2026-07-13 15:35:02,737 User: komiljonooov.d@gmail.com(ID:4) | GET http://127.0.0.1:8000/patient/?search=kom | Status: 200 | Time: 0.03s
INFO 2026-07-13 15:36:09,427 User: komiljonooov.d@gmail.com(ID:4) | GET http://127.0.0.1:8000/patient/?search=kom | Status: 200 | Time: 0.04s
INFO 2026-07-13 15:36:21,321 User: komiljonooov.d@gmail.com(ID:4) | GET http://127.0.0.1:8000/patient/?search=kom | Status: 200 | Time: 0.06s
INFO 2026-07-13 15:36:31,480 User: komiljonooov.d@gmail.com(ID:4) | GET http://127.0.0.1:8000/patient/?search=kom | Status: 200 | Time: 0.01s
INFO 2026-07-13 15:36:40,200 User: komiljonooov.d@gmail.com(ID:4) | GET http://127.0.0.1:8000/admin/usersapp/user/ | Status: 200 | Time: 0.08s
INFO 2026-07-13 15:36:40,222 User: komiljonooov.d@gmail.com(ID:4) | GET http://127.0.0.1:8000/admin/jsi18n/ | Status: 200 | Time: 0.01s
INFO 2026-07-13 15:36:55,040 User: komiljonooov.d@gmail.com(ID:4) | GET http://127.0.0.1:8000/patient/ | Status: 200 | Time: 0.01s
INFO 2026-07-13 15:36:57,727 User: komiljonooov.d@gmail.com(ID:4) | GET http://127.0.0.1:8000/patient/ | Status: 200 | Time: 0.01s
INFO 2026-07-13 15:36:57,874 User: komiljonooov.d@gmail.com(ID:4) | GET http://127.0.0.1:8000/patient/ | Status: 200 | Time: 0.01s
INFO 2026-07-13 15:36:58,021 User: komiljonooov.d@gmail.com(ID:4) | GET http://127.0.0.1:8000/patient/ | Status: 200 | Time: 0.01s
INFO 2026-07-13 15:36:58,160 User: komiljonooov.d@gmail.com(ID:4) | GET http://127.0.0.1:8000/patient/ | Status: 200 | Time: 0.01s
INFO 2026-07-13 15:36:58,269 User: komiljonooov.d@gmail.com(ID:4) | GET http://127.0.0.1:8000/patient/ | Status: 200 | Time: 0.01s
INFO 2026-07-13 15:36:58,387 User: komiljonooov.d@gmail.com(ID:4) | GET http://127.0.0.1:8000/patient/ | Status: 200 | Time: 0.00s
INFO 2026-07-13 15:36:58,532 User: komiljonooov.d@gmail.com(ID:4) | GET http://127.0.0.1:8000/patient/ | Status: 200 | Time: 0.01s
INFO 2026-07-13 15:36:58,656 User: komiljonooov.d@gmail.com(ID:4) | GET http://127.0.0.1:8000/patient/ | Status: 200 | Time: 0.01s
INFO 2026-07-13 15:36:58,773 User: komiljonooov.d@gmail.com(ID:4) | GET http://127.0.0.1:8000/patient/ | Status: 200 | Time: 0.00s
INFO 2026-07-13 15:36:58,897 User: komiljonooov.d@gmail.com(ID:4) | GET http://127.0.0.1:8000/patient/ | Status: 200 | Time: 0.00s
INFO 2026-07-13 15:36:59,043 User: komiljonooov.d@gmail.com(ID:4) | GET http://127.0.0.1:8000/patient/ | Status: 200 | Time: 0.01s
INFO 2026-07-13 15:37:10,894 User: komiljonooov.d@gmail.com(ID:4) | GET http://127.0.0.1:8000/swagger/ | Status: 200 | Time: 0.01s
INFO 2026-07-13 15:37:11,085 User: komiljonooov.d@gmail.com(ID:4) | GET http://127.0.0.1:8000/swagger/?format=openapi | Status: 200 | Time: 0.03s
INFO 2026-07-13 15:37:14,053 User: komiljonooov.d@gmail.com(ID:4) | GET http://127.0.0.1:8000/patient/?search=kom | Status: 200 | Time: 0.06s
INFO 2026-07-13 15:37:24,377 User: komiljonooov.d@gmail.com(ID:4) | GET http://127.0.0.1:8000/patient/?search= | Status: 200 | Time: 0.01s
INFO 2026-07-13 15:37:26,038 User: komiljonooov.d@gmail.com(ID:4) | GET http://127.0.0.1:8000/patient/?search= | Status: 200 | Time: 0.01s
INFO 2026-07-13 15:37:26,933 User: komiljonooov.d@gmail.com(ID:4) | GET http://127.0.0.1:8000/patient/?search= | Status: 200 | Time: 0.01s
INFO 2026-07-13 15:37:27,333 User: komiljonooov.d@gmail.com(ID:4) | GET http://127.0.0.1:8000/patient/?search= | Status: 200 | Time: 0.01s
INFO 2026-07-13 15:37:30,468 User: komiljonooov.d@gmail.com(ID:4) | GET http://127.0.0.1:8000/patient/ | Status: 200 | Time: 0.01s
INFO 2026-07-13 15:37:31,683 User: komiljonooov.d@gmail.com(ID:4) | GET http://127.0.0.1:8000/patient/ | Status: 200 | Time: 0.01s
INFO 2026-07-13 15:37:32,717 User: komiljonooov.d@gmail.com(ID:4) | GET http://127.0.0.1:8000/patient/ | Status: 200 | Time: 0.02s
INFO 2026-07-13 15:37:46,456 User: komiljonooov.d@gmail.com(ID:4) | GET http://127.0.0.1:8000/patient/?ordering=created_at | Status: 200 | Time: 0.01s
INFO 2026-07-13 15:37:48,362 User: komiljonooov.d@gmail.com(ID:4) | GET http://127.0.0.1:8000/patient/?ordering=-created_at | Status: 200 | Time: 0.01s
INFO 2026-07-13 15:37:49,487 User: komiljonooov.d@gmail.com(ID:4) | GET http://127.0.0.1:8000/patient/?ordering=-created_at | Status: 200 | Time: 0.01s
INFO 2026-07-13 15:38:34,116 User: komiljonooov.d@gmail.com(ID:4) | GET http://127.0.0.1:8000/patient/?ordering=-created_at | Status: 200 | Time: 0.11s
INFO 2026-07-13 15:38:34,322 User: komiljonooov.d@gmail.com(ID:4) | GET http://127.0.0.1:8000/favicon.ico | Status: 404 | Time: 0.01s
INFO 2026-07-13 15:38:34,583 User: komiljonooov.d@gmail.com(ID:4) | GET http://127.0.0.1:8000/patient/?ordering=-created_at | Status: 200 | Time: 0.02s
INFO 2026-07-13 15:38:34,645 User: komiljonooov.d@gmail.com(ID:4) | GET http://127.0.0.1:8000/favicon.ico | Status: 404 | Time: 0.01s
INFO 2026-07-13 15:38:34,745 User: komiljonooov.d@gmail.com(ID:4) | GET http://127.0.0.1:8000/patient/?ordering=-created_at | Status: 200 | Time: 0.01s
INFO 2026-07-13 15:38:34,803 User: komiljonooov.d@gmail.com(ID:4) | GET http://127.0.0.1:8000/favicon.ico | Status: 404 | Time: 0.01s
INFO 2026-07-13 15:38:34,893 User: komiljonooov.d@gmail.com(ID:4) | GET http://127.0.0.1:8000/patient/?ordering=-created_at | Status: 200 | Time: 0.01s
INFO 2026-07-13 15:38:34,947 User: komiljonooov.d@gmail.com(ID:4) | GET http://127.0.0.1:8000/favicon.ico | Status: 404 | Time: 0.01s
INFO 2026-07-13 15:38:35,068 User: komiljonooov.d@gmail.com(ID:4) | GET http://127.0.0.1:8000/patient/?ordering=-created_at | Status: 200 | Time: 0.01s
INFO 2026-07-13 15:38:35,126 User: komiljonooov.d@gmail.com(ID:4) | GET http://127.0.0.1:8000/favicon.ico | Status: 404 | Time: 0.01s
INFO 2026-07-13 15:38:35,238 User: komiljonooov.d@gmail.com(ID:4) | GET http://127.0.0.1:8000/patient/?ordering=-created_at | Status: 200 | Time: 0.01s
INFO 2026-07-13 15:38:35,296 User: komiljonooov.d@gmail.com(ID:4) | GET http://127.0.0.1:8000/favicon.ico | Status: 404 | Time: 0.01s
INFO 2026-07-13 15:38:37,307 User: komiljonooov.d@gmail.com(ID:4) | GET http://127.0.0.1:8000/patient/?ordering=created_at | Status: 200 | Time: 0.01s
INFO 2026-07-13 15:38:38,861 User: komiljonooov.d@gmail.com(ID:4) | GET http://127.0.0.1:8000/patient/?ordering=created_at | Status: 200 | Time: 0.01s
INFO 2026-07-13 15:38:44,747 User: komiljonooov.d@gmail.com(ID:4) | GET http://127.0.0.1:8000/patient/?ordering=created_at | Status: 200 | Time: 0.01s
INFO 2026-07-13 15:38:45,198 User: komiljonooov.d@gmail.com(ID:4) | GET http://127.0.0.1:8000/patient/?ordering=created_at | Status: 200 | Time: 0.01s
